name,lon,lat,May,June,July,Aug,Sep,Oct
26847,121.3809705,31.25922635,2036.124704,2210.070441,1965.475557,1928.304105,988.2636328,901.3285669
26848,121.3804502,31.25926994,2195.282525,2076.323525,2215.185988,2013.304625,1389.026491,1379.727017
26849,121.3799242,31.25926874,3194.169861,3086.18514,3111.208001,3179.235003,2304.174417,1355.259288
26850,121.3830522,31.25906413,2565.291949,2568.388855,2571.410721,2229.402743,2066.61927,1401.096758
26851,121.3835781,31.25906156,2482.423148,2678.083295,2685.606499,2343.022921,1725.235843,1224.579907
26852,121.3841011,31.25901755,2465.723369,2631.335095,2625.705687,2196.615951,1269.575729,703.6699948
26853,121.384627,31.2590151,2279.711111,2976.521578,2642.142101,2109.19396,1814.740029,1094.875402
26854,121.3851438,31.25894041,3458.882441,3456.886738,3625.14991,3548.827931,2997.325569,2799.419657
26855,121.3823839,31.25858823,2638.327655,2474.967946,2527.218217,2449.662965,2091.71967,1981.451514
26856,121.3821984,31.25809654,2442.010765,2330.816766,2483.846455,2318.573727,2549.430809,2364.698974
26857,121.3820155,31.25760371,1290.217437,1536.432334,1583.556894,1625.575659,1734.810659,2085.162052
26858,121.3818427,31.2571077,2048.892846,1823.715398,2001.094982,1887.202962,1641.785597,2080.62172
26859,121.3816527,31.25661815,2376.164178,2127.237577,2228.965591,2276.345398,1804.273072,1988.710467
26860,121.3814873,31.25611939,2811.963862,2603.625008,2697.81133,2699.461856,2495.273219,2561.370361
26861,121.3813057,31.25562606,2214.506301,2246.272366,2204.533225,2561.612465,2618.586625,2635.226874
26862,121.3811374,31.25512772,3136.456626,2964.194,3078.125086,2907.707416,2860.5435,2516.139073
26863,121.3797672,31.26145114,2430.368041,2334.50553,2338.523718,2422.01348,2447.219702,2509.057993
26864,121.379744,31.26092633,2613.402462,2522.3404,2557.268405,2824.26313,2727.523565,2570.494581
26865,121.3796657,31.26040917,1772.40768,1798.427839,1662.964162,1755.527056,2045.259896,2239.049484
26866,121.379657,31.25988327,1910.240911,2201.201172,1921.552888,1781.427119,1825.184624,1827.857465
26867,121.3795332,31.25937541,3704.695898,3536.370563,3588.819884,3700.998413,3688.883349,3515.56297
26868,121.3823597,31.26176751,2579.598586,2759.118615,2606.875896,2058.51537,1675.899159,1174.47734
26869,121.3818391,31.26183244,2043.451766,2463.892809,2343.77667,2170.5545,1477.520359,1146.918427
26870,121.3813161,31.26187233,2727.138796,2950.772997,3029.676788,2448.989353,2171.532564,1242.802202
26872,121.3802754,31.26200232,2303.142878,2507.986883,2334.23184,2079.166506,1694.419052,1374.438297
26873,121.3828268,31.26117171,2515.769418,2408.760457,2647.704423,2852.828264,2678.552945,2374.061799
26874,121.3828061,31.26064663,2389.794336,2309.573538,2483.372533,2408.122857,2539.385841,2554.319127
26875,121.3827669,31.26012272,2208.552928,1988.105946,1905.811675,1989.780675,1864.740494,2018.396352
26876,121.3826728,31.25960964,1933.532823,1718.187464,1885.675238,1885.320237,2094.119297,2052.848753
26877,121.3825341,31.25910965,3312.065478,3421.839145,3394.256141,3476.188542,2955.483551,2999.747102
26878,121.3834047,31.26166754,2295.767216,2363.196412,2624.466853,2167.693785,1808.101494,782.7356119
26879,121.3839306,31.26166225,1135.714835,878.9607036,1111.715314,1743.866869,2865.265788,3030.364059
26880,121.3844547,31.26162176,2399.700545,2449.43122,2379.610645,2496.715222,1046.989118,484.9756745
26881,121.3849806,31.26160949,894.9872812,967.8414026,1046.493926,1793.633796,2976.646274,3015.871038
26883,121.3878508,31.2576885,618.3375652,737.5994637,644.3343539,734.4569501,817.2169091,711.8683671
26884,121.3877123,31.25718131,1486.548064,1330.401264,1338.978011,958.0961222,1402.447684,1292.47088
26886,121.3875386,31.2561445,1305.803093,1259.876424,1232.54007,1131.897596,1290.398496,1175.009188
26887,121.3887035,31.25870536,3092.923212,2894.19256,2912.978075,2945.952853,2125.608742,1548.621082
26889,121.3858051,31.25886027,2182.540443,2591.690507,2459.492863,2181.005184,1416.577498,553.1585195
26890,121.3863311,31.25886111,2318.936171,2492.719958,2547.350636,2029.666198,1488.553078,1383.275539
26891,121.3868571,31.25886195,2535.284024,2787.204641,2639.855432,2571.962774,1680.513311,1297.230545
26892,121.387383,31.25885785,2606.367845,2866.628887,2945.51866,2499.448771,1627.271827,1477.959231
26893,121.3878953,31.25874647,887.1259859,858.9239012,953.0272276,1031.514453,767.4624582,693.5544181
26894,121.3851861,31.25837535,988.2057817,1321.959977,1106.435026,1091.38467,1007.694429,1139.671865
26895,121.3850202,31.25787975,2049.414876,2683.690572,2558.855867,1769.452783,2236.420957,2399.139757
26897,121.384715,31.25687493,577.1107999,807.6094115,720.7014459,438.9161952,526.0972975,977.0791594
26898,121.3845483,31.25637606,644.2106684,580.7674466,584.9137742,804.3443238,888.0318586,990.0296771
26899,121.3843816,31.2558772,137.9155148,81.72486904,137.6438378,254.0030898,96.65174183,25.68761878
26900,121.3842149,31.25537833,498.6390324,391.3847668,424.7029571,930.9418629,1107.818342,865.092812
26901,121.3840483,31.25487947,770.1951186,899.5164409,761.6386824,685.386436,623.3240153,678.619385
26908,121.3886075,31.26145483,3474.30872,3526.037623,3639.589203,3699.391244,2834.248242,2231.962234
26909,121.3891325,31.26143513,3408.526344,3531.633163,3531.062346,3420.178932,1844.253263,674.854843
26910,121.389654,31.2615029,3372.433442,3369.132496,3522.68036,3343.400674,1729.895437,591.7931264
26911,121.3901737,31.26158364,3713.002324,3513.940882,3344.10425,3301.612289,2714.739216,1424.905015
26912,121.3860058,31.26151373,3279.339153,3548.645229,3264.605671,3436.843696,2870.686564,1283.100177
26913,121.3865318,31.26151188,2787.345361,3110.97913,2943.964295,2917.427024,2655.575848,1405.496746
26914,121.3870578,31.26151004,3384.739176,3326.849398,3107.841246,3429.437422,2813.203016,2004.257494
26916,121.385429,31.26101849,655.0271299,606.5240989,639.5416485,880.8429193,1117.304824,841.3814233
26917,121.3854273,31.26049252,918.2788516,790.0816536,827.1092343,1002.671598,1017.076172,1068.343196
26918,121.3853805,31.25996976,1368.761371,1191.6035,1287.569724,1553.057706,975.4344831,1074.322453
26919,121.3853728,31.25944384,1054.360744,1006.378168,1036.777926,1423.271192,1392.283855,1124.254676
26921,121.3895041,31.25812134,2396.156991,2501.700396,2545.857892,2606.240725,2583.651083,2336.256535
26922,121.3892432,31.25766854,1630.982289,1708.662878,1418.370198,1775.934738,1941.86497,1501.9937
26923,121.3888717,31.2573028,1380.696034,1130.09789,1253.21982,1520.829113,1432.762739,1263.789208
26925,121.3881337,31.25655354,395.0699296,563.428693,408.3582083,546.4737892,440.9601937,252.9591017
26926,121.3877478,31.25620297,2136.052041,2052.208608,2046.277328,2227.780702,2384.873033,2674.010983
26929,121.3914694,31.25811705,3465.305856,3499.296102,3511.88511,3214.507878,2696.754707,2049.635501
26930,121.390967,31.25826893,2996.164181,3105.661753,3106.644115,2668.598031,2670.039577,2149.871538
26933,121.3930174,31.25822284,3400.15037,3654.539351,3761.764516,3369.047591,3092.088614,2643.23856
26934,121.3935263,31.25749124,3109.583357,2756.974528,2986.915033,2880.032899,2960.114057,2653.401659
26939,121.3958735,31.25630606,2405.431629,2534.11972,2699.16399,2228.695952,2203.580568,2828.965944
26944,121.3930808,31.25717488,2943.523993,2920.473417,2990.056125,2879.949744,2822.559811,3037.990254
26945,121.3931183,31.25665024,3717.431646,3949.914789,3883.41334,3768.599469,3946.058633,4116.825455
26946,121.3931178,31.25612484,3317.407043,3257.838927,3307.309138,3091.539966,3329.588735,3267.641826
26947,121.3930861,31.2555999,3115.210176,3239.329863,3274.703604,3156.009457,3004.450555,3211.816946
26948,121.3930609,31.25507481,3715.956067,3713.580865,3667.921386,3737.403296,3290.045011,3137.058784
26949,121.3925355,31.26012307,2726.592717,2819.985028,2595.423719,2556.698761,2264.18777,2503.136089
26950,121.3926758,31.25961644,2375.066387,2481.108956,2290.040167,2406.487666,2632.521866,2549.45677
26951,121.392806,31.25910683,2412.813628,2357.671918,2448.579243,2431.326083,2573.902462,2576.061721
26952,121.392923,31.2585942,2459.363092,2318.906857,2371.448434,2650.583098,2776.218181,2783.436912
26953,121.3903225,31.26112509,1050.961522,1021.315887,970.3874478,1279.395211,1263.952975,377.9315064
26955,121.3901707,31.26008705,306.8988424,349.5768419,346.4247278,520.8919626,379.3008801,518.3267722
26956,121.389985,31.25959909,2436.268583,2253.804729,2090.256765,2717.164908,2779.718679,2583.523755
26958,121.3915757,31.26185561,3479.774729,2992.717564,3051.277752,3486.355385,3079.942373,2360.629534
26959,121.3910593,31.26176072,3452.001189,3065.679368,3226.294739,3509.164398,2842.305864,2321.283136
26960,121.3905426,31.26166392,3293.358497,3262.065447,3260.923515,3414.886545,2896.744388,1638.963291
26961,121.3920822,31.26077025,2811.980543,2825.096349,2864.490969,3072.103075,3337.593922,2831.98592
26962,121.3921038,31.26178847,2481.896152,2781.385454,2604.401566,2436.33548,1880.845916,2148.374545
26963,121.3923105,31.26076275,3223.081947,3003.549334,3110.954543,2964.09257,2623.011805,3063.689272
26964,121.3937074,31.26228087,2943.320221,3070.56842,3161.167723,3000.13632,2105.848591,1618.757397
26965,121.3931871,31.2622174,3128.790982,3276.537518,3224.084918,2729.289268,2063.226811,1225.293595
26966,121.3926721,31.26211322,3354.785438,3574.784054,3517.261558,3412.526,3099.727845,2054.11162
26967,121.392162,31.26199216,3319.685923,3508.781158,3341.997207,3384.946149,2939.404944,2405.124088
26968,121.3943882,31.26185582,2414.071552,2566.699218,2514.147334,2245.608945,2519.778485,2399.320475
26969,121.3945117,31.26134659,2954.285561,2903.410798,2967.115654,3192.502618,2234.925992,2148.009577
26970,121.3947236,31.26086993,2855.870238,2939.944704,2800.263085,2992.801582,3078.792257,3262.8244
26971,121.395029,31.26044325,2603.894805,2877.120704,2879.148945,2991.89256,3031.915285,2334.363405
26980,121.4005931,31.25803134,2267.799851,2128.28035,2268.657749,2527.166574,2618.410213,2051.246879
26989,121.3958209,31.25828708,3055.544947,3140.917336,3070.676938,2572.731212,2311.898269,2511.441338
26990,121.3960492,31.25781615,2296.087238,2727.365711,2648.281806,2402.530431,2408.955784,2169.295416
26991,121.3962896,31.25735102,1951.689441,1823.839329,1852.57475,2374.425926,2435.081253,2435.784861
26994,121.3994879,31.25987028,2329.754555,1845.18884,2078.341721,2626.41078,2492.328979,2392.263151
26995,121.3999989,31.25998106,484.4345686,166.214792,400.8294699,931.8312016,1210.446934,1489.124445
26996,121.3956859,31.2604054,2468.50419,2967.909795,2897.376064,2313.10258,2356.807182,2176.390894
26999,121.397176,31.26088145,2895.193299,2555.618031,2640.955328,2882.803454,3073.529435,2585.571416
27000,121.3976526,31.26110051,2708.974159,2652.033807,2509.024195,2838.363922,2638.859504,2531.634593
27001,121.398157,31.26123995,2919.961825,3302.597651,3081.970911,2399.465409,2154.430376,2818.563415
27003,121.3990814,31.26173136,2879.319341,3001.233947,3040.926728,3026.379644,3311.953604,2909.00146
27004,121.3995698,31.26192146,3453.598888,3180.895861,3288.151007,3453.470119,3039.974173,3209.428441
27005,121.3954408,31.25971692,2583.406212,2511.477882,2501.680109,2394.69662,2315.077509,2202.705185
27006,121.3955653,31.2592088,1790.407422,1851.100117,1774.778091,1907.464635,2127.650313,2330.371082
27007,121.4011579,31.25763905,1610.264326,2055.040449,2050.287389,1661.301447,1971.751191,2070.798132
27008,121.4013175,31.257138,2547.518752,2704.74376,2749.160013,2542.169327,2660.947799,3064.012921
27012,121.4014186,31.25814366,2973.890442,2869.085352,2767.760598,3146.041426,2126.139358,2059.269953
27021,121.4002618,31.26053766,2121.899939,2371.60868,2146.528625,2210.561257,2415.499349,2390.703346
27022,121.4001098,31.26104103,1945.686837,1897.11553,1760.449932,2225.001901,1754.763862,1534.679195
27023,121.3999596,31.26154496,2108.167509,2066.665271,2055.158214,2153.826994,1988.486656,2316.527389
27025,121.4007659,31.2590427,2058.822879,2058.723096,2133.886908,2158.770136,2631.117955,2554.241865
27026,121.4009059,31.2585357,3071.373925,3665.447536,3441.558258,3122.754817,2556.208719,2570.390045
27031,121.402325,31.26024042,2875.257255,2861.370261,3099.020642,3091.02153,2892.312947,2482.56038
27032,121.4018457,31.26002445,3133.124566,3131.301123,3187.747157,2621.863941,2136.660828,1863.320041
27033,121.4013356,31.25994738,3156.848299,3324.400265,3243.881778,3184.588372,1961.095018,1497.126059
27034,121.4008185,31.26003384,1082.602478,649.3574177,829.0461034,1622.403985,2295.454435,2187.052386
27035,121.4032846,31.26067095,2931.63457,3034.157121,3090.695147,2687.8452,2559.639374,2461.396201
27036,121.403767,31.26087925,2958.948864,3229.345988,3101.4536,2801.81933,2247.729008,2617.80017
27037,121.4042453,31.26109667,3519.791476,3517.327977,3460.564289,3629.155643,2774.454548,2148.510554
27054,121.4083681,31.26141101,2382.729721,1918.856862,1885.138315,2800.907992,3161.909021,2242.927161
27055,121.4088941,31.26141099,2494.145028,2707.285472,2591.819757,2714.279482,3239.015792,2058.205465
27056,121.4094079,31.26133824,850.3296985,776.4701858,743.6970477,1886.012944,1247.544498,481.3889639
27057,121.4099307,31.2613088,2036.946543,1914.663612,1990.205396,2320.578645,2470.046914,2193.503944
27058,121.4104567,31.26130989,836.0636124,556.3806212,801.8656709,1055.209434,1336.038559,1042.711974
27061,121.4101733,31.25729475,3042.728865,2714.863654,2755.135345,3026.236571,2583.115438,2355.238317
27062,121.4096664,31.25715704,3313.394845,2894.096742,3088.422265,3224.675081,2542.557633,1833.858197
27063,121.40916,31.25702916,2684.857056,2771.844262,2707.302321,2709.104477,1866.443152,1326.315602
27064,121.4086599,31.25687207,3319.345026,3139.545595,3042.631964,3221.769047,2756.566344,2313.867696
27065,121.4127651,31.25796687,3415.973424,3533.881463,3527.393416,3232.90577,3088.818428,2415.945261
27066,121.4122567,31.25784609,3055.718698,3370.701587,3256.438581,2939.960871,3193.229817,2848.367415
27067,121.4117523,31.25770848,3058.868178,2943.789139,3094.960229,3039.253849,3013.535393,2075.059284
27068,121.411251,31.25756469,3535.158153,3364.252256,3469.842843,3655.523992,2905.319666,2821.535801
27069,121.4107404,31.2574477,3172.149574,2947.629173,3024.159542,3212.701902,3311.988932,2383.234943
27072,121.4141464,31.2568497,1716.942231,1577.868988,1600.032311,1764.620748,1807.795298,1604.572661
27073,121.4144436,31.25641894,1427.16841,1550.87792,1338.75768,1491.738603,1057.283433,1122.371752
27074,121.4147238,31.25597801,3244.032906,3296.201115,3135.663502,3356.775936,3017.590696,2741.294172
27075,121.4137655,31.2582677,2699.640984,2566.451956,2663.781527,2141.858346,1425.069236,1206.998009
27077,121.4147789,31.25851125,549.4223346,200.8674374,151.1205441,797.2766208,672.0187002,67.93612947
27078,121.4109087,31.25695477,3501.768554,3274.130221,3272.427549,3505.52064,3163.401141,2433.722914
27083,121.4112201,31.26103406,1461.124639,1752.463096,1588.16554,1169.679066,1033.631394,1151.840388
27084,121.4116103,31.26068576,1634.959689,1567.074164,1731.357502,1231.240863,513.7807903,770.3468193
27087,121.4124933,31.25938087,1471.898654,1354.719079,1425.213072,1619.097263,2000.916204,1757.264309
27098,121.4173625,31.2570172,2740.070412,2688.865277,2682.119514,2572.018373,2398.455856,3026.617945
27099,121.4174218,31.25649529,2782.407479,2943.40919,3038.957656,3135.901446,3487.574126,2670.633216
27100,121.4175093,31.25597831,1899.092076,1958.319066,2049.345197,1992.919477,2383.237492,1726.902085
27101,121.4176093,31.25546264,3009.51624,2723.061637,2835.66763,2992.813347,2939.753815,2365.738542
27102,121.4176585,31.25493933,2345.801967,2269.885663,2279.960863,2619.572186,2965.983751,3394.632269
27104,121.4174215,31.2585508,3270.416517,3335.374105,3343.541546,3100.737542,2838.644645,3086.033755
27105,121.4173572,31.25802876,3053.474243,2962.33045,3055.403241,2940.317251,2884.829091,2907.920413
27107,121.4157245,31.2575536,958.5505562,1195.511142,1189.983425,902.6321058,1032.896348,1247.295247
27111,121.4164184,31.25905306,2915.198836,3009.239579,3171.821224,2864.213095,2383.530924,1603.864601
27112,121.4159412,31.25884044,2188.218009,2933.278007,2845.33319,2202.920044,1901.112526,949.6246609
27113,121.4170677,31.25938529,2808.735579,2740.310252,2860.023799,3134.180841,3577.539532,3548.139991
27114,121.4176076,31.26088947,4160.119208,4159.273413,4159.145897,4161.185764,4005.892375,3562.138523
27121,121.4203018,31.26099723,1799.824521,1738.944741,1723.566528,2126.595464,2342.266106,2670.499501
27125,121.4234599,31.25842982,1072.996953,1065.848685,1079.567379,1101.178584,1499.97315,2004.873752
27126,121.4229766,31.25862898,2410.124143,2358.049178,2211.886696,2378.720876,1325.524315,822.33532
27127,121.4224535,31.25866801,2120.845505,2264.363175,2228.13312,2114.637031,1482.281127,1423.641317
27128,121.4219404,31.2587591,2764.180279,2456.039716,2605.561276,2699.711642,1748.602983,1321.549273
27129,121.4214276,31.25885351,3019.77703,2770.124222,2765.3134,2867.371637,2920.679527,1955.146461
27130,121.4209028,31.25887568,2583.113452,2464.201857,2580.580616,2779.977047,3065.429218,1604.095814
27132,121.419866,31.25894238,1931.480122,1990.75563,2135.822364,2005.248046,1917.910721,1028.837542
27133,121.4195677,31.2585328,1489.156414,1539.179958,1615.546085,1600.433641,2137.764644,2431.128053
27134,121.4195422,31.25800822,1180.84717,1286.390353,1377.348844,1162.159441,1193.108869,1508.153165
27135,121.4194596,31.25749207,2909.572844,2682.792177,2774.12936,2788.447506,2951.74515,2508.367643
27137,121.4194244,31.25645258,1856.747838,1767.95349,1957.873779,1441.081265,1061.901861,908.3741778
27138,121.4196773,31.25599544,2983.316332,2889.709648,2935.275087,2646.756519,2442.819929,2595.883619
27139,121.4233286,31.2578363,2418.94081,2614.785485,2431.156513,2474.093056,2147.905195,2010.686191
27140,121.4228415,31.25764296,2747.258736,2760.923031,2725.372623,2510.837656,1845.244207,1733.677689
27141,121.4223548,31.257449,2779.88263,2788.902217,2770.348469,2414.02749,2091.879387,1935.993394
27142,121.4218835,31.2572164,1838.698157,2305.780348,2326.261908,1805.588962,1707.325443,1735.032186
27143,121.42144,31.2569364,2215.55658,2450.78525,2252.19804,2576.982213,2645.032782,2614.62094
27144,121.4209913,31.25666585,2709.840505,2632.82075,2665.446589,3163.24546,2817.898334,2772.724927
27145,121.4205435,31.25639345,2125.249894,2554.281957,2217.983403,2118.844594,1965.443925,2245.915929
27146,121.4200996,31.25611374,2320.410345,2540.046611,2686.183638,1897.939448,1794.763295,1645.016073
27147,121.4238606,31.25752178,949.6309226,745.2010068,838.180301,1093.484227,1325.232543,883.9917637
27148,121.4239618,31.25700564,1310.447804,1477.396017,1391.528623,1184.745037,788.7770384,770.7496508
27149,121.424043,31.2564875,354.8702883,302.2202111,280.0164541,239.2215364,387.786595,703.5839554
27150,121.4241096,31.25596947,2162.214461,2470.778386,2420.719754,2053.369964,2255.780686,2534.058638
27151,121.4243366,31.25804484,2880.90918,2901.028091,2718.898568,3034.534156,3382.173327,2734.590135
27152,121.4248626,31.25804455,2559.10225,2164.55306,2411.568208,2935.506146,3216.973151,2308.815524
27153,121.4253886,31.25804426,2824.686572,2824.276513,2816.58658,3002.64271,2982.208513,1504.866858
27164,121.4212488,31.26123511,1014.908715,966.1983483,1015.602402,1329.497327,1483.340008,825.2800918
27165,121.4234361,31.26182099,1565.542282,1783.639045,1698.7957,1118.237944,282.7704625,311.6653884
27166,121.4229101,31.26182086,690.3933926,1166.332327,775.4200223,315.2925077,419.8864107,489.9467479
27167,121.4223888,31.26177603,1081.235441,1138.809283,1067.148299,701.7456046,23.46014391,110.804697
27168,121.4218715,31.26169467,235.7249865,417.5216875,261.8259787,327.2697338,309.5464469,237.5069462
27169,121.4214002,31.26146245,905.987755,1030.233746,906.9397694,993.6643899,1081.737204,971.2455606
27170,121.4244676,31.26171731,406.5371796,453.2128399,351.3032356,721.9773167,40.91819824,40.91819824
27171,121.4249936,31.26171488,600.9462637,782.6896228,819.1674258,440.9760272,461.6058149,111.6760346
27172,121.4255168,31.26166965,2911.81453,2871.288348,2882.563287,2842.435583,2430.451373,2712.201275
27173,121.4260381,31.26161244,3262.670835,3163.434024,2988.0061,3050.722024,3004.149846,3389.250278
27179,121.4293901,31.25924877,2046.36537,1794.608411,1962.494305,2588.981965,2824.92475,3094.889002
27187,121.4260997,31.25751212,3052.2777,3202.984133,3103.615579,2763.610306,1874.193457,2003.115612
27188,121.4261625,31.25699166,1868.818351,1629.651086,1660.149054,1983.081526,1849.949287,1735.011703
27189,121.4263285,31.25649286,1566.236367,1822.550369,1776.772535,1832.152001,1815.869707,1692.505117
27190,121.4265138,31.2560006,1946.656867,1534.639573,1771.831443,2173.80052,2163.947394,2434.068968
27192,121.426904,31.26151472,1499.120954,1926.39797,1789.778905,1432.306316,408.4249775,585.915271
27193,121.4274299,31.2615098,1592.910949,1945.146562,1735.731698,1510.98804,874.2035733,526.6616963
27194,121.4279474,31.26141997,1314.357403,1181.469528,1385.811115,2010.583182,1231.480492,401.2350053
27195,121.428473,31.26141108,2592.810233,2628.424042,2601.02348,2262.190747,855.7956481,537.768337
27196,121.428996,31.2614491,2040.647699,2155.415933,2171.690945,2041.647563,701.4835585,459.3149132
27197,121.4295167,31.26152081,2735.505017,2854.453694,2768.788646,2529.999625,1991.480391,873.5773479
27202,121.4322288,31.25873786,2142.228636,1819.805514,1897.261122,2357.988112,2385.606494,2786.028327
27208,121.435304,31.25808944,2305.933971,2244.655493,2110.108064,2177.760941,2213.633401,1537.785195
27209,121.4358198,31.25798676,2273.278869,2720.422702,2608.697395,1956.219269,1128.749482,847.1075397
27210,121.431333,31.26025926,1231.897554,1222.954247,1222.763772,1211.212844,1145.707034,1461.570679
27211,121.4309974,31.26065653,640.3551338,668.1838694,632.8175628,909.7140043,983.3853128,1015.253772
27212,121.4307588,31.26112369,1462.628937,1636.808381,1500.938295,1173.081102,777.005713,1211.930898
27213,121.4305513,31.26160358,1330.852953,1332.049544,1308.038406,1274.03155,1224.372584,1044.479677
27214,121.4317066,31.25941952,750.1143003,917.1689715,868.1253785,790.9089127,915.2439323,1105.118916
27215,121.4317077,31.25889354,3220.275898,3104.650093,3162.154209,3603.399383,3390.313693,3254.42717
27216,121.4345401,31.26178672,1446.02348,1626.676729,1454.093771,1393.829694,1446.558359,1574.319129
27217,121.4340755,31.26154726,533.5657691,525.3472374,582.438276,539.9906671,545.0707174,380.3303698
27218,121.4336075,31.26131496,752.3777704,462.9114876,547.7316692,731.0240407,847.2735464,508.7227213
27219,121.4331653,31.26103571,2084.052091,2122.050184,2129.727044,1986.645681,1355.714883,1231.850986
27221,121.4322897,31.26047025,420.9025299,390.48165,399.1582915,373.8371814,854.763191,1076.433651
27222,121.4319226,31.26009546,447.5739607,575.2303455,633.211076,542.9153968,760.0924347,1201.928943
27223,121.435382,31.26157852,1317.824117,1490.827686,1449.518753,1521.009128,1702.97591,2089.409563
27224,121.4356347,31.26112039,1320.64048,1522.879833,1337.540305,1391.407997,1553.595543,1514.809503
27225,121.4358606,31.2606539,1712.323959,1806.336846,1772.256661,2143.957424,2954.461454,2240.66274
27228,121.4398197,31.25882398,2829.186933,2818.908958,3004.969174,2569.080972,2142.508061,1406.488953
27233,121.4378928,31.25748788,2991.989879,3077.631331,2763.930322,2922.599971,2848.519401,2838.094641
27234,121.4383911,31.25732531,2737.430062,2797.717074,2878.182826,2269.242315,2373.372248,2126.862593
27235,121.4388801,31.25714087,3013.087768,3082.691983,3225.613737,2977.393495,3302.904469,2997.904314
27236,121.4393791,31.25698919,3320.675669,3580.930418,3528.551121,3407.083326,3470.28018,2498.616945
27237,121.4398713,31.2568193,3019.514412,3089.365414,3239.653767,3058.133083,2586.562679,1806.748713
27238,121.4403615,31.25663726,2489.345146,3038.316439,2819.173543,2142.267185,1921.414742,1174.247845
27240,121.4397851,31.26138453,836.5053433,826.8581096,733.4723301,903.5293102,896.9621309,1182.478374
27241,121.4400444,31.26092985,1642.125998,1657.970671,1683.092622,1261.391212,1091.195423,1151.802684
27242,121.4403107,31.2604807,2424.221018,2542.882707,2415.879864,2232.839839,1550.927678,1757.829988
27243,121.4364681,31.26052758,2379.45955,2377.42375,2470.556205,2267.32738,2009.371502,2138.242175
27244,121.4369472,31.26074289,2410.166103,2492.51882,2475.083537,2454.099369,2050.715687,1662.323095
27245,121.4374275,31.26095584,2211.606257,2335.189576,2490.372526,2282.4224,1849.821476,1909.499396
27246,121.437916,31.2611498,1938.74883,1915.089741,1939.615225,2044.066214,2225.612745,2413.021933
27247,121.4383868,31.26138426,2606.00492,2351.374087,2525.60514,2629.890157,2459.694155,2431.245894
27248,121.4388752,31.26157838,2583.765081,2495.997084,2610.273493,2570.985656,2553.48543,2264.22287
27249,121.4393601,31.26177715,2571.360419,2252.376938,2475.056535,2537.674073,2114.152676,2139.095495
27250,121.4361622,31.25980349,1040.992907,875.4438568,986.4233939,1079.083148,1249.713884,1415.853597
27251,121.4362001,31.25928027,1430.500994,1277.190737,1282.49775,1426.253306,1538.679026,1684.768718
27252,121.4362801,31.25876245,1751.776181,1703.961699,1742.930747,1736.310496,1448.521349,1593.109242
27253,121.4362971,31.25823731,2176.593503,2248.334185,2379.956551,2006.586294,1885.761251,2292.970595
27259,121.4414132,31.25924477,14.41760038,44.78367871,30.7277452,14.41760038,97.44159794,1735.763591
27260,121.442988,31.25901226,1456.551629,1409.361948,1403.845087,1568.958701,1477.088089,1474.054304
27261,121.4431015,31.25850314,1755.186783,1688.308831,1739.600577,1759.793857,1444.061318,1775.202566
27262,121.4432231,31.25799301,1635.019107,1631.461249,1536.899564,1562.241307,1421.522038,1578.645657
27263,121.443339,31.25748016,1205.768234,1242.865664,1287.857389,1309.017735,1553.798151,1562.086641
27264,121.4434478,31.25696638,1748.857804,1786.443952,1739.124935,1867.217319,1549.357968,1699.323566
27265,121.4407734,31.25961198,2497.477433,2221.151923,2361.460846,2430.372048,2825.96746,3106.776713
27269,121.4439821,31.26169996,2734.12613,2792.115228,2634.58714,2667.362383,2853.916189,2870.008539
27270,121.4438513,31.26112096,2627.375207,2609.863949,2707.571454,2963.273152,3009.298193,3201.481671
27274,121.4449051,31.26044219,2331.692126,2165.395834,2218.171665,2767.320411,3013.145681,2416.897515
27275,121.4445932,31.26086469,2466.709776,2562.822816,2484.980357,2522.205774,2362.668108,2486.98712
27276,121.4446863,31.25989733,2330.494296,1785.085745,2025.810042,2676.021685,2512.412134,2701.65151
27278,121.4436551,31.25969112,1585.19235,1338.444173,1456.622229,1983.21541,2058.17293,1818.727974
27279,121.4431415,31.25957769,2000.595989,1559.473972,1816.3261,2281.704213,2241.947886,1697.487881
27280,121.4455027,31.25957649,2716.74153,2515.18123,2645.658187,2951.597459,2532.582865,2441.026015
27281,121.4457968,31.25914076,2742.438254,2581.348507,2640.822835,2525.480146,2237.401291,2669.487014
27282,121.4460682,31.25869038,2588.353933,2678.058488,2771.827885,2429.913104,2796.600032,3072.91563
27283,121.4463681,31.25825852,3030.243007,3197.424418,3195.670344,3301.507149,3211.408515,3057.512418
27284,121.4467145,31.2578646,3141.875353,3146.139281,3188.137306,2809.486856,2113.358727,1740.259371
27288,121.447257,31.26044987,49.33542301,49.33542301,49.33542301,103.9241087,1333.753552,1165.515296
27289,121.4473684,31.25735818,2897.506638,3077.801922,3051.111799,2453.899504,1864.903895,1794.916381
27293,121.4486204,31.25913739,1153.955325,1479.941089,1310.092974,1091.940742,1188.991207,982.9171222
27294,121.4482231,31.25880069,791.5988252,828.8579476,619.0710287,629.8262131,568.4038387,625.0746193
27295,121.4477881,31.2585071,560.157433,629.1230039,592.400055,540.6426748,700.4716985,785.9017287
27296,121.4473672,31.25819476,760.9167892,536.7031889,689.6076829,830.0362294,1289.24816,1602.425322
27297,121.4470364,31.25778912,2709.804544,2738.772859,2841.028579,2437.560499,1919.356836,1810.542524
