name,lon,lat,2013_average,2019_average,2019-2013
23958,121.4950084,31.27048903,1510.731526,1640.031735,129.3002095
23959,121.4948285,31.26999487,1148.293274,1385.698012,237.4047374
23960,121.4958827,31.27138714,1652.597108,2166.315154,513.7180456
23961,121.496385,31.27124564,2156.682185,2265.224065,108.5418793
23962,121.4968952,31.27111968,2636.816109,2655.203236,18.38712617
23963,121.4966085,31.26958626,2074.17048,2641.760164,567.5896842
23964,121.4968207,31.27006701,2142.15129,3118.736576,976.5852855
23965,121.4970434,31.27053872,2970.993739,3032.739947,61.74620783
23966,121.4972053,31.27103781,3152.323018,3108.688248,-43.63477067
23967,121.5004448,31.26851419,2573.992569,2656.335398,82.34282917
23970,121.4994292,31.26971342,1747.575653,1884.934225,137.3585717
23971,121.501192,31.26829597,1644.257141,1451.905734,-192.3514072
23973,121.5002515,31.26782759,2762.434079,1765.091237,-997.3428422
23974,121.4997822,31.26759148,2232.599135,1241.570638,-991.028497
23976,121.4987965,31.2672526,3000.571234,1553.494033,-1447.077201
23977,121.4989567,31.26902887,1716.275533,2087.767553,371.4920202
23978,121.4991227,31.26952705,1609.537021,1717.023137,107.4861157
23979,121.498637,31.26802968,2785.233242,2279.86015,-505.373092
23980,121.4984653,31.26753671,2012.258528,1645.245221,-367.0133072
23982,121.4998822,31.2704568,1857.857986,2562.781476,704.92349
23983,121.5004074,31.27043979,972.3484302,2358.361566,1386.013136
23984,121.5009305,31.27048606,794.3195688,2105.227918,1310.908349
23987,121.4977033,31.27089728,1128.315052,1945.605622,817.29057
23988,121.4982132,31.27078741,1660.349878,2616.14165,955.7917719
23990,121.4992345,31.27058463,2300.336292,3377.806087,1077.469795
23994,121.5025251,31.26693432,3308.519125,2798.54385,-509.9752747
23995,121.5051144,31.2676405,2510.672145,2066.414756,-444.257389
23996,121.5020053,31.27009446,2593.326777,2491.640295,-101.6864815
23997,121.5019649,31.26957004,2074.770461,1639.533926,-435.2365352
23998,121.5019648,31.26904407,2792.025273,2420.772842,-371.2524303
23999,121.5019647,31.26851809,2329.566207,1857.014375,-472.5518312
24000,121.5020925,31.27199509,1596.601145,2094.979424,498.3782789
24001,121.5020637,31.27147035,1256.478166,1206.467568,-50.01059852
24002,121.5020527,31.27094449,2901.958496,2627.939939,-274.0185567
24003,121.5025485,31.27049025,1425.121682,362.9077263,-1062.213956
24004,121.5030744,31.27049024,498.8657161,546.0061413,47.14042517
24005,121.5036004,31.27049023,757.2084994,346.3609604,-410.8475391
24006,121.5041264,31.27049022,1009.196052,77.33849843,-931.8575537
24007,121.5046524,31.27049021,2625.524388,2413.716516,-211.8078725
24008,121.5051783,31.2704902,2454.033958,2752.460969,298.4270105
24009,121.5057043,31.27049019,448.9861094,652.3488443,203.3627349
24010,121.5062303,31.27049168,575.210822,1077.110722,501.8999004
24011,121.5067481,31.27057441,1849.156756,1149.047219,-700.1095369
24012,121.5108094,31.26821383,1988.838625,2105.400861,116.5622355
24013,121.5104357,31.26784366,2067.242082,1728.687494,-338.5545875
24014,121.5100553,31.26748057,2628.296898,2470.278555,-158.0183423
24015,121.511575,31.26892939,2135.775121,1862.792244,-272.982877
24016,121.5119537,31.26929433,3389.453744,3212.308575,-177.1451683
24019,121.5088159,31.26853453,1461.190457,1169.223226,-291.967231
24020,121.5091862,31.26816105,1915.432919,1845.110363,-70.32255583
24023,121.5079732,31.26867358,2056.449704,2008.084313,-48.36539083
24024,121.5075029,31.2684392,1839.325024,1765.88788,-73.43714317
24025,121.507003,31.26829121,1855.71703,1888.683505,32.96647517
24026,121.5065159,31.26809832,2495.890178,2537.07301,41.18283183
24027,121.5060107,31.26795567,2472.425133,2051.726729,-420.6984032
24028,121.5055192,31.26781324,2369.3652,1681.531528,-687.8336718
24029,121.508773,31.26909225,1916.068799,1806.376853,-109.691946
24030,121.5107677,31.27175821,803.4102816,1123.953865,320.543583
24031,121.5109346,31.27048721,1766.387009,1728.348713,-38.03829567
24032,121.5105018,31.27019985,430.9119548,711.4048229,280.492868
24033,121.5100611,31.26992241,1178.541478,1240.514753,61.97327477
24034,121.509625,31.26963158,1933.251106,1728.091774,-205.1593317
24035,121.5115768,31.2704232,1102.644919,1338.848835,236.2039159
24036,121.5118321,31.26996657,1618.893338,2032.412525,413.5191873
24037,121.5119734,31.26946283,3054.935795,3040.562866,-14.3729295
24038,121.508427,31.27088122,998.9973186,2474.867492,1475.870174
24039,121.5089351,31.27099347,1924.651694,2209.870512,285.2188177
24040,121.5093857,31.27126364,716.5077499,861.5111884,145.0034385
24041,121.5098537,31.27150323,2215.031208,2064.146765,-150.8844432
24042,121.5103238,31.27173918,937.9598316,946.1118885,8.152056867
24043,121.5083167,31.27040956,2449.673875,2140.44717,-309.2267043
24044,121.5086894,31.27004048,2045.105452,1530.340068,-514.7653837
24045,121.5090391,31.2696521,2218.914596,1957.846328,-261.068268
24046,121.5073994,31.27066986,1291.962908,1445.553542,153.5906342
24047,121.5119889,31.26931673,2735.50627,2881.74555,146.2392798
24050,121.513365,31.26773359,2825.014295,2233.711974,-591.3023213
24051,121.5155407,31.26831075,1184.843702,1276.205782,91.36207993
24052,121.5158174,31.26786933,1836.687507,931.635748,-905.051759
24053,121.5148966,31.26841562,2341.038827,2025.947909,-315.0909183
24054,121.5144543,31.26813891,1921.898323,2105.693895,183.7955723
24055,121.5140238,31.26784649,1905.156578,1711.645102,-193.5114763
24056,121.5135893,31.26755622,1497.696788,1299.753005,-197.9437832
24057,121.5157557,31.26895109,1470.408212,1517.598676,47.19046417
24058,121.5163961,31.26940827,1564.51009,780.2074316,-784.3026581
24059,121.5171341,31.26929505,2128.234609,1978.446639,-149.7879697
24060,121.5174598,31.26888253,1896.122586,1886.383306,-9.739279333
24066,121.5155141,31.26946372,1499.523384,1039.209952,-460.3134312
24067,121.516023,31.26933951,1660.575088,1365.785206,-294.7898813
24068,121.5140673,31.27126596,2157.296142,2287.84694,130.5507987
24069,121.5136623,31.27093041,1930.58233,1980.504503,49.9221735
24070,121.5132738,31.2705766,2568.689026,2431.641948,-137.047078
24071,121.5128985,31.27020802,2594.591616,2486.504695,-108.086921
24073,121.5121375,31.26948265,2857.050262,2745.580669,-111.4695933
24074,121.5154331,31.27221292,3243.611475,3001.668678,-241.9427975
24075,121.514974,31.27195851,2182.232338,2188.81365,6.5813125
24076,121.5165688,31.27029407,2249.083609,1882.471818,-366.6117917
24077,121.5167726,31.26980934,2554.383369,2556.117058,1.7336895
24078,121.5161601,31.27125327,2112.51536,1974.245478,-138.2698827
24079,121.5160001,31.27175429,2683.126095,2398.027419,-285.0986762
24080,121.5158946,31.27226859,3069.342449,2846.140048,-223.2024015
24081,121.5202977,31.26894057,1742.521986,1368.726239,-373.7957477
24082,121.5205845,31.26850149,1815.553744,2254.549224,438.9954797
24084,121.5211664,31.26762943,2721.261985,2343.916033,-377.3459518
24085,121.5174899,31.26812892,1276.516643,1652.955634,376.4389917
24086,121.5170195,31.26789357,1694.857665,1380.184553,-314.6731123
24087,121.5165492,31.26765821,1507.505288,2343.995582,836.4902945
24088,121.5184447,31.26855909,2621.165807,2742.501002,121.3351953
24089,121.5189171,31.26878974,3166.423993,2907.932253,-258.4917403
24090,121.5193878,31.26902443,3090.185256,2973.139826,-117.0454292
24091,121.5198586,31.26925857,2599.023447,2415.745879,-183.2775678
24092,121.5182973,31.26799544,3761.499843,3476.637533,-284.8623102
24093,121.5186628,31.26761939,2860.700633,3565.272338,704.5717048
24094,121.5190364,31.26725075,3130.946086,3689.155154,558.2090682
24095,121.5193498,31.26683721,4077.428947,3727.222979,-350.2059683
24101,121.5211034,31.26988113,2535.952953,2404.403075,-131.5498783
24104,121.521843,31.26977461,877.171917,632.6341671,-244.5377499
24105,121.5221408,31.26934628,615.3688702,1058.636363,443.2674926
24106,121.5224835,31.26894829,1196.083942,604.2919511,-591.7919908
24107,121.5227807,31.26851616,1217.833019,592.2456627,-625.5873563
24108,121.5211924,31.27059684,940.3969044,1138.366582,197.9696777
24109,121.5208746,31.27101243,1931.860515,2628.717591,696.8570762
24110,121.5205358,31.27141361,1487.709462,2761.748464,1274.039002
24112,121.522479,31.27174434,2694.773031,3743.717445,1048.944415
24113,121.5229678,31.27191893,2427.992339,3636.973787,1208.981449
24114,121.52346,31.27208196,1243.829832,3463.875012,2220.045181
24115,121.5239403,31.27229404,1746.831532,1540.859849,-205.9716827
24119,121.5253099,31.27109252,860.7774676,2457.905035,1597.127567
24123,121.5232968,31.26785927,1843.189622,1561.55149,-281.638132
24124,121.5235458,31.26739939,1612.716992,1457.318579,-155.3984123
24125,121.523793,31.26693935,1030.95552,1011.844151,-19.11136948
24126,121.5264928,31.26923323,619.9109548,484.757637,-135.1533178
24128,121.5271206,31.26839551,1273.556443,2130.026011,856.4695682
24130,121.5252501,31.26925285,985.3416073,2793.889995,1808.548388
24132,121.5242877,31.26884322,1779.536989,2625.670447,846.133458
24133,121.5238269,31.26859193,2811.246907,2815.858139,4.611232333
24139,121.5259424,31.27097909,1669.731633,2448.631441,778.8998073
24140,121.5264286,31.2711727,602.3534808,1523.309546,920.9560652
24141,121.5269258,31.27132557,1749.362886,1875.612457,126.2495705
24143,121.5278686,31.27178806,1585.395174,1824.832584,239.4374103
24146,121.5260233,31.26997075,1593.77718,1572.007093,-21.77008667
24151,121.5284955,31.2709246,3502.080955,3130.323841,-371.757114
24155,121.5300605,31.26741659,1909.748353,1840.920383,-68.82797
24164,121.5282054,31.26835566,2069.669771,2570.208624,500.5388537
24165,121.5277069,31.26819172,2910.08292,2411.614532,-498.4683878
24166,121.5273655,31.2679473,2488.635195,1145.528846,-1343.106349
24167,121.5277112,31.26755289,3634.908113,2016.847979,-1618.060134
24168,121.5280262,31.26714078,3304.359344,1925.51974,-1378.839604
24171,121.529058,31.26807672,2912.091707,2789.191195,-122.9005122
24172,121.5293554,31.26764874,3347.443524,2567.180239,-780.2632848
24173,121.5296681,31.26722764,1771.112174,1813.20311,42.09093567
24174,121.5319984,31.27214194,2127.72758,1130.015094,-997.7124856
24176,121.5317044,31.27250705,1024.600502,3513.208795,2488.608293
24178,121.531047,31.27153828,721.5952281,2689.860142,1968.264914
24191,121.5295216,31.27139194,2656.795899,2483.791777,-173.0041225
24192,121.5299932,31.27162411,1638.661763,2410.444071,771.7823082
24193,121.5304639,31.27185779,771.8577791,2694.457,1922.599221
24197,121.5334402,31.26787839,3565.188859,1294.658029,-2270.53083
24198,121.5330321,31.26754887,422.2819241,1820.657346,1398.375422
24199,121.5326142,31.26723036,2378.017475,1610.488908,-767.5285677
24204,121.5357798,31.26809049,942.5634805,130.7195663,-811.8439142
24205,121.5353648,31.26776843,2054.028804,1841.878652,-212.150152
24206,121.5349858,31.26740382,2299.898972,1800.901959,-498.997013
24209,121.5338524,31.26631474,1738.06993,1397.152314,-340.9176153
24210,121.5334525,31.26598197,1507.013754,927.0737157,-579.9400378
24211,121.5365475,31.26880193,1178.478087,1176.173716,-2.304371817
24212,121.5369484,31.2691367,973.7159783,803.0278409,-170.6881374
24213,121.5373832,31.26943066,1209.5968,1073.395475,-136.2013249
24215,121.5366357,31.26813747,1422.041421,1342.861261,-79.1801605
24216,121.5370759,31.26785094,2075.911135,1512.12081,-563.7903248
24217,121.5374603,31.26749562,1697.899623,1195.984821,-501.9148024
24218,121.5378365,31.26713023,2860.431527,2671.210497,-189.2210305
24219,121.5347547,31.27078389,998.5137032,858.4014564,-140.1122469
24221,121.5335895,31.27135202,2487.159308,2381.296631,-105.8626772
24224,121.5329254,31.27135595,1700.081225,945.5382679,-754.5429568
24225,121.533051,31.27134594,925.3004403,993.7054379,68.40499762
24226,121.5329348,31.27086086,1799.480147,1548.658833,-250.8213145
24227,121.5337618,31.27191926,2695.747696,1574.959925,-1120.787772
24229,121.5348042,31.27037813,1489.935746,1312.755524,-177.1802218
24230,121.5352233,31.27069438,1389.946799,1045.759238,-344.1875611
24231,121.5342572,31.27153489,2141.213023,1849.972482,-291.2405408
24232,121.5351544,31.27146904,3347.742478,2949.466215,-398.2762628
24233,121.5349608,31.27199248,1922.709657,2113.035948,190.326291
24234,121.5370092,31.27130881,2753.365765,1736.695379,-1016.670386
24235,121.5361711,31.27134261,3068.675277,2756.267451,-312.4078255
24236,121.5357481,31.27103582,3127.074681,2831.445932,-295.628749
24237,121.5370119,31.27196828,2998.032287,2044.640988,-953.3912983
24238,121.5374514,31.27225154,2598.475488,1365.834019,-1232.641469
24239,121.5378992,31.27251735,2905.955458,2183.320443,-722.635015
24242,121.5377967,31.26977205,1828.261566,1492.702774,-335.5587918
24243,121.5418702,31.26902578,2231.904692,1585.823657,-646.0810353
24244,121.5423047,31.2687709,427.4972545,641.4409571,213.9437026
24245,121.5412109,31.26917186,2437.5591,1946.370971,-491.1881287
24246,121.5407503,31.26892015,1916.686103,1740.916558,-175.7695453
24249,121.5394639,31.2680301,2001.880967,1781.432234,-220.448733
24250,121.5390379,31.26772834,1905.210849,2042.541346,137.3304965
24251,121.5385716,31.26749253,1823.160338,2262.208872,439.0485335
24252,121.538207,31.26713009,2768.92369,2254.534938,-514.3887522
24253,121.5420389,31.27229246,1094.091402,363.7188721,-730.3725296
24254,121.5428545,31.27236619,556.3786787,354.3472454,-202.0314334
24255,121.5433256,31.27213232,981.8316928,1514.022973,532.1912805
24256,121.5437898,31.27188973,1700.950142,1507.535564,-193.4145773
24257,121.5420733,31.26976383,2199.468227,2040.955203,-158.5130242
24265,121.5385705,31.2713226,1077.408561,443.5739737,-633.8345875
24266,121.5393675,31.27186502,719.8279651,863.9732103,144.1452452
24271,121.5386196,31.27213251,1757.140402,949.2911492,-807.8492528
24272,121.539095,31.2715655,719.8248212,863.9699143,144.145093
24273,121.5393697,31.27062986,2041.857496,1759.958824,-281.8986728
24276,121.5402618,31.27118153,1844.846088,1472.475903,-372.3701847
24278,121.5410989,31.27180967,1696.093553,1172.060802,-524.0327511
24279,121.5415575,31.27206535,2130.181223,1141.573221,-988.6080022
24280,121.5402739,31.27065096,1969.053074,1835.155337,-133.8977373
24281,121.5406659,31.27030363,1644.338503,1387.421254,-256.9172488
24282,121.5410798,31.26998205,2096.821642,1779.534653,-317.2869887
24283,121.5414548,31.26961653,1014.993278,1881.0519,866.0586216
24285,121.5430973,31.2681133,791.9795714,809.7026293,17.72305797
24286,121.5435223,31.26780383,180.5706107,875.7265383,695.1559276
24287,121.5439139,31.26745552,1544.551211,1057.862431,-486.6887791
24303,121.547623,31.26999905,3389.85385,3259.199572,-130.6542775
24304,121.5422912,31.26805905,2127.399962,1940.184659,-187.2153037
24305,121.5419008,31.26771513,1232.617409,907.3827653,-325.2346434
24307,121.5410423,31.26712759,2822.273404,3174.469349,352.1959448
24308,121.5405615,31.26692637,1368.618349,2532.204582,1163.586233
24309,121.5401592,31.26659915,2283.238628,3018.172956,734.9343278
24310,121.5398133,31.26621054,1664.989808,1517.481849,-147.507959
24311,121.5449487,31.27067563,1144.525583,2282.924915,1138.399332
24312,121.5445809,31.27030166,2890.799346,2495.170427,-395.6289188
24313,121.5442092,31.2699314,1601.11105,1038.835655,-562.2753943
24315,121.5434705,31.26919045,1529.198361,1444.328273,-84.8700885
24316,121.5430969,31.26882202,1513.666924,1395.726672,-117.940252
24317,121.5427235,31.26845453,2824.541199,2918.003861,93.462662
24318,121.5448981,31.27127546,140.3227719,1107.45926,967.1364884
24319,121.5444422,31.27153596,763.6715782,1640.677277,877.0056991
24320,121.5439751,31.27176993,1027.581245,1390.850088,363.268843
24321,121.5458099,31.27163155,2444.132587,1907.604098,-536.5284882
24322,121.5454887,31.27122433,2206.373726,1224.846619,-981.5271068
24323,121.5463714,31.27230281,2137.831962,1711.113102,-426.7188608
24324,121.5473951,31.2700674,2417.977363,2688.806136,270.8287727
24325,121.5464638,31.27051619,614.8422036,1225.921704,611.0795005
24326,121.5460058,31.27077105,1483.755187,1880.012528,396.2573413
24327,121.5455246,31.27097741,1570.923135,1719.809208,148.886073
24331,121.5472218,31.27065314,1073.790488,1441.666695,367.8762068
24332,121.5475057,31.27109037,391.6556257,1087.829849,696.1742231
24333,121.547893,31.27144234,1414.048248,2306.748945,892.7006972
24335,121.5488207,31.27086297,2039.831102,1538.988154,-500.842948
24339,121.5509487,31.27233189,2181.404126,2323.167459,141.7633337
24340,121.5505286,31.27201544,1951.98343,1427.973931,-524.0094995
24341,121.5501029,31.27170653,969.9648758,674.9382924,-295.0265834
24342,121.5496683,31.27141077,1440.466675,1549.58736,109.1206857
24343,121.5661051,31.26814278,3959.328382,3616.144926,-343.1834562
24344,121.565726,31.2677782,3631.222325,3162.051207,-469.1711187
24345,121.565343,31.26741785,3221.73357,3086.681541,-135.0520297
24346,121.5649451,31.26707388,3486.120452,3219.785328,-266.3351235
24347,121.5645307,31.26674998,3642.110373,3235.671477,-406.4388965
24350,121.5659471,31.26899384,4127.810077,3706.663065,-421.1470117
24351,121.566337,31.2686409,3729.979101,3381.217217,-348.7618845
24352,121.5651703,31.26896939,2852.904821,2657.667072,-195.2377498
24553,121.5991293,31.26888242,4211.957907,3869.333711,-342.6241963
24565,121.594814,31.27192129,3497.513945,3012.247351,-485.2665932
24566,121.5944139,31.27226229,3466.401991,3053.266123,-413.1358683
24567,121.5939901,31.27257366,3547.409133,3133.73174,-413.6773925
24568,121.5956109,31.27123523,2795.436913,2697.149531,-98.2873815
24569,121.5960081,31.27089074,2709.705273,2251.622309,-458.0829635
24570,121.5963978,31.27053747,3273.721536,2547.902014,-725.8195213
24571,121.5967919,31.27018938,3422.573154,2540.897189,-881.6759653
24572,121.597206,31.26986512,3533.205039,2477.884515,-1055.320525
24574,121.5981084,31.26933434,4077.692735,3480.83858,-596.8541553
24575,121.5985975,31.26914099,3842.773057,3439.458703,-403.3143543
24577,121.5996767,31.26874993,4137.669837,3219.153067,-918.5167698
24578,121.5991828,31.2689299,4211.958044,3869.333836,-342.6242072
24748,121.6211479,31.26823106,3549.892728,2847.366842,-702.5258863
24749,121.6211479,31.26770509,3540.387884,2926.122977,-614.2649068
24750,121.6211479,31.26717911,3568.705426,2976.80671,-591.8987158
24751,121.6211479,31.26665314,4264.156936,3875.985816,-388.1711202
24766,121.6211479,31.27122154,3524.719115,2835.357732,-689.3613823
24767,121.6211479,31.27174752,3589.328867,2855.203959,-734.1249082
24768,121.6211479,31.2722735,3625.64573,2811.004115,-814.6416145
24769,121.6211479,31.27016959,3538.431844,2669.086612,-869.3452315
24770,121.6211479,31.26964362,3616.746581,2839.748545,-776.9980363
24774,121.6274758,31.26655111,4274.63825,3766.532403,-508.1058472
24782,121.6281814,31.26691437,4017.750751,3664.602888,-353.1478633
24783,121.6287073,31.2669203,3971.434709,3491.449966,-479.9847423
24785,121.6297592,31.26691816,4066.904058,3529.323365,-537.5806933
24786,121.630285,31.26691639,3981.770122,3499.551192,-482.2189302
24787,121.6304852,31.26731857,3678.459877,3471.499932,-206.9599452
24795,121.6306304,31.26916166,4271.57075,3994.05593,-277.5148203
24815,121.6304121,31.26781565,3619.920524,3410.530536,-209.3899878
24816,121.6307772,31.26802749,3286.430782,3331.633155,45.20237283
24822,121.630403,31.2680815,3474.20391,3252.891495,-221.3124145
24823,121.6307914,31.26862762,3493.854098,3182.958543,-310.8955545
24824,121.6312811,31.26935183,4019.79733,3258.364263,-761.4330668
24826,121.6322292,31.26980734,3798.788668,3030.725984,-768.0626835
24827,121.6326982,31.27004542,4079.825988,3363.270716,-716.555272
24828,121.6331664,31.27028437,4159.425071,3753.379365,-406.0457062
24829,121.6336347,31.27052359,3797.473141,3198.403629,-599.0695113
24830,121.6341102,31.27074797,3807.397921,3265.997845,-541.4000755
24834,121.6359685,31.27173178,3960.840338,3380.700438,-580.1399002
24835,121.6364279,31.27198746,4002.007494,3325.304163,-676.7033312
24836,121.6368804,31.27225531,4301.149504,3279.780603,-1021.368902
24837,121.6373349,31.27251871,4254.894384,3011.078257,-1243.816127
24838,121.6307915,31.27195508,3090.668658,2918.633761,-172.0348968
24839,121.630792,31.27142911,3316.016122,3154.108416,-161.9077058
24841,121.6307929,31.27037716,3106.00333,3214.742976,108.739646
24846,121.3583803,31.26536698,4307.747513,3916.006388,-391.7411253
24849,121.3590975,31.2657875,4062.761382,3686.22113,-376.5402523
24850,121.3596169,31.26570809,4093.152749,3820.107803,-273.0449452
24851,121.3601395,31.26565175,4145.898977,3797.789651,-348.109326
24852,121.3606611,31.26559186,4132.485135,3771.680702,-360.8044323
24853,121.3611862,31.26556153,3973.400055,3689.054734,-284.3453203
24854,121.3548039,31.26392646,3244.079959,2791.387658,-452.692301
24855,121.3545658,31.26346105,3424.852819,3016.963326,-407.8894928
24856,121.3543255,31.26299675,3443.819069,2863.670188,-580.1488815
24857,121.3540978,31.26252614,3147.318178,2526.356693,-620.9614847
24858,121.3538774,31.26205267,2874.283726,2511.369959,-362.913767
24862,121.3550235,31.26090816,3756.520583,3166.932558,-589.588025
24863,121.3555349,31.26079813,3931.84634,3218.881598,-712.9647423
24868,121.3553369,31.26649317,4186.942253,3776.927644,-410.0146092
24869,121.3558507,31.26638152,4246.663399,3945.95145,-300.7119493
24870,121.3563635,31.26626724,4146.490183,3631.624286,-514.865897
24871,121.3568762,31.2661535,4282.823304,3839.325034,-443.4982707
24872,121.3573929,31.2660586,4295.251328,3906.220312,-389.0310162
24873,121.357908,31.26595778,4363.387752,4012.671926,-350.7158263
24874,121.3584278,31.26587682,4410.123825,4105.713785,-304.4100397
24880,121.3605197,31.26283976,2125.316809,1929.322476,-195.9943332
24881,121.3604108,31.2623276,1888.583823,1920.72571,32.1418865
24882,121.3601153,31.26340465,3236.248513,2900.175987,-336.0725252
24883,121.3595926,31.2634605,3488.605799,3234.292119,-254.3136793
24884,121.3590741,31.26354644,3626.423553,3448.060098,-178.3634545
24885,121.3585584,31.2636322,3644.924469,3354.02739,-290.8970788
24893,121.3614098,31.2643679,2898.221183,2731.70309,-166.518093
24899,121.3607925,31.26403437,2147.092803,2494.677534,347.5847315
24900,121.3606776,31.26352195,2789.972469,2803.435421,13.4629515
24901,121.3610472,31.26505814,2069.53704,2107.940403,38.40336367
24902,121.3609326,31.26454516,2954.279613,2895.07432,-59.20529317
24903,121.3617157,31.26544693,1503.882288,1349.823228,-154.0590598
24904,121.3622333,31.26535344,1619.622922,1062.004857,-557.618065
24905,121.362749,31.26525132,1332.729133,1189.704604,-143.0245295
24906,121.3632649,31.26515415,2814.166582,2476.147678,-338.0189038
24907,121.3637815,31.26506029,2916.862483,2727.310981,-189.5515023
24908,121.3643048,31.26501036,3225.096766,3108.291877,-116.8048898
24916,121.3639951,31.26333944,2495.907351,2423.561391,-72.34595983
24917,121.3638628,31.26283172,1912.232052,1669.792766,-242.439286
24918,121.3637087,31.26233281,1851.467882,1400.083925,-451.3839568
24919,121.3635995,31.26181995,2415.509798,2512.740785,97.23098683
24920,121.3634794,31.26130908,2056.763703,1911.940179,-144.8235233
24921,121.3633445,31.26080152,1929.077714,1729.5744,-199.503314
24922,121.3646674,31.26378402,2689.684168,2380.504444,-309.1797235
24934,121.3649638,31.26489547,2722.291541,1530.766878,-1191.524664
24935,121.3654808,31.26480496,2734.676844,2346.758631,-387.9182132
24936,121.3659964,31.26470678,1981.4586,1219.04115,-762.4174506
24937,121.3665127,31.26460891,2552.243266,2389.492411,-162.7508545
24938,121.3670267,31.26449786,2945.770915,2271.543896,-674.2270188
24939,121.3675453,31.2644141,2273.368652,1266.300971,-1007.067681
24940,121.3680629,31.26432154,2142.088775,1593.676486,-548.4122887
24941,121.3685798,31.26422432,2304.563376,1745.568672,-558.9947033
24942,121.3690961,31.26412628,2098.729946,1702.739866,-395.9900798
24944,121.3701286,31.26393564,2581.815498,2154.492674,-427.3228243
24945,121.370636,31.26381243,3712.592719,2879.317351,-833.275368
24946,121.3642798,31.26449184,2427.64976,1918.328872,-509.3208883
24947,121.3641835,31.26397832,2696.762521,2380.503672,-316.2588493
24948,121.3708635,31.26247287,2452.739553,1554.813731,-897.9258222
24949,121.3709711,31.26313486,1978.541002,1358.864045,-619.6769573
24951,121.3716408,31.26618394,3243.727648,3169.917758,-73.80988967
24952,121.3715215,31.26567275,2629.821444,2304.910001,-324.9114437
24953,121.3713843,31.26516498,2162.059686,1912.450938,-249.6087478
24954,121.3712387,31.26465963,1176.312417,1216.303109,39.99069228
24955,121.3711084,31.26415044,1672.628516,1552.903077,-119.7254387
24956,121.3733156,31.2664159,2587.734644,1815.304751,-772.4298925
24957,121.3728032,31.26651377,2415.702692,1315.455617,-1100.247075
24958,121.372291,31.26661168,2966.611483,2044.860844,-921.7506394
24959,121.371773,31.26668543,4280.406278,4006.555201,-273.8510768
24960,121.3743468,31.26623338,2171.818788,1699.968707,-471.8500802
24961,121.374862,31.26612992,2439.020011,1808.093477,-630.9265339
24962,121.3753772,31.26602655,2446.739962,1645.090073,-801.6498893
24963,121.3758946,31.26593744,2913.985797,2102.209491,-811.7763067
24964,121.3764105,31.26583879,3697.859482,3021.149871,-676.709611
24965,121.3769259,31.26573753,3297.857568,2570.840689,-727.0168788
24966,121.3774421,31.26564478,3039.473991,1729.457848,-1310.016143
24967,121.3779559,31.26553749,3423.536885,2950.692225,-472.8446607
24970,121.3729442,31.26496729,3101.080108,2164.810256,-936.2698519
24971,121.3724304,31.26506237,3540.512871,2865.871018,-674.6418523
24972,121.3719131,31.26513544,2832.910012,2864.293224,31.383212
24973,121.373982,31.26480206,260.49355,809.0933395,548.5997895
24974,121.3744929,31.26468692,1120.95347,1665.123473,544.1700028
24975,121.3735796,31.26540324,2503.053626,1897.351417,-605.7022092
24976,121.3736982,31.2659148,2476.242296,1857.894002,-618.3482942
24977,121.3715625,31.26360071,3685.435632,2665.330545,-1020.105088
24978,121.3720797,31.26351519,2715.323817,1980.506237,-734.8175797
24979,121.3725954,31.26341402,3516.3701,3252.530686,-263.8394133
24980,121.3731138,31.26333047,2429.723471,2463.01195,33.2884785
24981,121.3736325,31.2632491,1967.488445,2468.095256,500.6068113
24982,121.3741493,31.26315314,3946.602973,3754.890696,-191.7122772
24993,121.3771601,31.26305931,2054.146656,1448.335038,-605.811618
24994,121.3771579,31.26358528,2333.937149,1424.79214,-909.145009
24995,121.3775367,31.26386696,2878.757202,2186.848329,-691.9088735
24996,121.3780477,31.26398226,3319.644763,2942.301813,-377.3429503
24997,121.3785531,31.26411978,2714.691613,3016.960353,302.2687405
24998,121.3790645,31.26423567,2669.110921,2829.683915,160.5729937
24999,121.3795696,31.26437834,2712.068319,2899.30992,187.2416003
25000,121.3770518,31.26200766,1935.521102,1617.52227,-317.9988313
25001,121.3769418,31.2614941,2085.626325,1990.528987,-95.097338
25002,121.3768321,31.26098098,2844.587793,2119.014657,-725.5731358
25003,121.3766952,31.26047563,2431.985133,1667.813298,-764.171835
25004,121.376539,31.25997774,2486.551109,1569.949976,-916.6011335
25005,121.3748625,31.26297004,1747.471593,2073.851077,326.3794836
25006,121.3753782,31.26286666,1565.075005,1224.014832,-341.0601731
25007,121.3758941,31.26276442,2052.213233,2245.36365,193.1504176
25008,121.3764101,31.26266218,1925.999551,2099.276709,173.2771577
25009,121.376926,31.26255994,3860.546575,3378.56105,-481.9855255
25010,121.3741306,31.26263797,2682.341475,1797.805688,-884.5357868
25011,121.3739568,31.26214498,2437.769864,2542.82345,105.0535855
25012,121.3737672,31.26165595,2018.70786,1276.06688,-742.6409798
25013,121.3735929,31.26116405,2921.429888,2956.663072,35.23318483
25014,121.3733832,31.26068478,2052.7952,2030.116468,-22.678732
25015,121.3732024,31.26019192,2789.473112,2230.900341,-558.572771
25021,121.380069,31.26397121,1667.616252,1637.604252,-30.01200017
25022,121.3800192,31.26344841,2993.087289,2698.353857,-294.7334318
25023,121.3799357,31.26292976,1700.17655,1593.238465,-106.9380853
